Region,Latitude,Longitude,Crime_Type,FIR_Count,Crime_Rate,PM2.5,PM10,NO2,SO2,CO,O3,Population_Density,Smoking_Prevalence,Industrial_Activity,Accidents,Survival_Rate,Lung_Disease_Probability
East Ludhiana,30.985061682993546,75.930619011214,Fraud,49,0.0713992629153654,68.06803310289979,135.00929817091674,19.137998858932406,5.498688067309558,1.3673195498995483,21.858475035987794,8882.697569206357,21.714529413729906,2.589376880787313,17,87.61279296124903,40
South Ludhiana,30.897330950479954,75.98022224344314,Fraud,13,0.06513719787355512,56.22095635160804,91.91573900170624,28.43152130022645,14.693580179009587,0.7112779512535781,63.45321223605424,11216.926747001708,26.0316598508507,2.4962843349203467,2,89.71742298977013,37.90176357147112
North Ludhiana,30.968739893939347,75.70007367329673,Robbery,35,0.034164900255855175,25.841383673250675,85.50660680048168,17.201460178475827,11.06269437703304,0.6929439350496978,62.251376416534185,9125.813022255898,26.808672659099102,2.9922485258430243,26,86.51914617574118,31.711137537085477
South Ludhiana,30.819961503008383,75.96734464489855,Domestic Violence,36,0.09921513141132891,72.61184718459845,125.85701569914818,49.18291130103171,31.947908035945147,1.5638584720436484,59.898439180105925,7084.5716912299395,11.124871829524636,7.910474906675518,1,89.28683732183683,40
North Ludhiana,30.83160363752395,75.88298061108216,Assault,33,0.02791336875176057,42.11470143869519,107.75540645699948,56.74876349745318,6.8181285134050995,0.9687377900118008,41.45955347921699,19032.20235835761,15.723739909008145,1.9235052750445902,10,88.58909986431131,34.4407222352592
East Ludhiana,30.960724053019657,75.88052802612074,Fraud,50,0.09146959743695333,20.66997293382883,124.83750621322542,12.796488022431731,21.659600068815053,1.405824787914753,31.120900977402925,24464.18400388211,17.893346049822867,0.3632488986477256,15,85.09713938353629,28.791580072444397
East Ludhiana,30.84978478308767,75.94322993985843,Fraud,8,0.05274619640549646,61.329929269850254,148.4536096919328,42.66102243214846,6.3470026140566915,0.8983165480894968,24.933976945467293,12975.461361929774,15.95067878253758,6.8288013082928956,3,95.18718585282706,40
South Ludhiana,30.84048142558895,75.8357980015222,Robbery,7,0.03674924221122638,44.533187337219715,147.81736019067466,30.134201005566865,31.607022259850055,1.2804412244586274,36.882834285497665,11831.03739283979,23.442531819455326,4.804784927982837,19,94.19901302006063,40
North Ludhiana,30.978710961155592,75.77357437077444,Theft,49,0.07632350012427196,58.910429645329714,81.15510356146842,10.19588527502492,30.088625068310648,1.1303977987263352,69.41417773254216,13463.79711292684,19.552766513079405,7.150499755516648,13,89.37516005936334,38.65361854984355
Central Ludhiana,30.980935345217585,75.78661105888897,Theft,1,0.02574758924311027,94.52445344999433,126.93046450149268,16.83137202868238,20.100267698289827,1.2803731557214633,53.96327150519937,17555.896611884236,21.483347862958908,0.23166723549365997,18,84.00379476254739,40
Central Ludhiana,30.905422566179187,75.73096143351869,Domestic Violence,40,0.0578628497151658,63.7912935949862,99.99809877481312,59.76884286152199,28.82395091233775,0.897406117641367,36.86308259610087,7106.030452996492,10.887351459823549,3.6120823631063104,3,98.91458905299179,34.011079989867504
West Ludhiana,30.996081327041612,75.7074109225534,Fraud,33,0.09387527579441667,69.72834352403879,149.0536302793771,58.41576828621328,12.087562402011827,1.8538391283946112,27.23190700635314,17788.887908682227,17.368848430924118,8.617092412896454,28,88.88478902154898,40
Central Ludhiana,30.889395336480813,75.95588317574001,Assault,42,0.05047676389338449,73.85251292958856,106.43700729124248,33.54374418500811,17.553307130001485,1.2096930296393111,64.86232154071331,20623.633940704167,20.256998860277236,2.9732026206329465,2,100,40
West Ludhiana,30.83513494753279,75.74497555645648,Robbery,45,0.0631005700188689,94.03887689113617,130.0525594735518,45.92573282076046,38.437078655697405,1.2835240971762687,61.83627776335925,22975.742644630373,14.482249757274985,2.844981017988175,1,95.85278697391465,40
West Ludhiana,30.97244377504103,75.71957451091149,Theft,38,0.053833435382694014,98.0939468741417,75.77216145582497,32.42704773088917,28.283133533550426,0.7973060751101002,54.92471618577838,10655.740527436137,22.48676049988717,8.664387129247189,27,89.68235976663746,40
West Ludhiana,30.83737304219976,75.87315752208232,Assault,22,0.036253965066280217,49.77279581129551,145.70750957354903,56.58654413651675,39.12893671425991,1.6490482634399086,62.69663236103952,11953.909415751696,10.359761915169656,3.2773609552532434,2,100,40
West Ludhiana,30.991455145413056,75.72099957924802,Domestic Violence,21,0.06871299536200241,47.539717108011246,78.08748825918883,21.169446248095483,31.335104203317314,0.7882899971446022,60.6921618944034,10319.088594987988,21.68708125129342,1.7612796416506171,5,93.80727930372585,31.791554116137593
North Ludhiana,30.960571252321824,75.72231710308698,Assault,41,0.014242996037937702,32.43017364293337,118.10973514802754,22.321241048630327,22.33024538261816,1.343736553681083,56.40663908328861,13232.146450318396,22.0677470555529,7.832485113758594,18,92.63537716534324,34.48857252457055
North Ludhiana,30.88155481200665,75.75921294486616,Assault,9,0.019619315448217094,43.46050864085555,118.79707376938313,12.131277206353843,9.81578815728426,0.6196116539649665,62.434212979860604,18212.727513164282,10.717667061835527,2.9525046283379197,14,88.38862501320541,29.846338598618168
South Ludhiana,30.890778350317852,75.90275391105097,Robbery,14,0.038818565942347054,33.86657539755106,104.15889220312238,59.71208362840116,8.538292006123811,0.9726842634845525,63.906155321747065,12348.294775001705,14.090726161375642,0.706261214800179,1,97.55977796863628,29.977213729695986
West Ludhiana,30.931512986822053,75.73322558128275,Robbery,45,0.04008973161922768,33.81506893783808,85.0894874194637,10.14554071240127,31.9450921646785,1.4625787580152974,42.90763315744698,12657.990460284054,28.250112109817564,2.8007750888355076,27,87.49174174586881,34.13103504984521
East Ludhiana,30.96589704407379,75.90649349142332,Domestic Violence,10,0.02286185406148434,61.58393921330571,115.67538173403591,21.213708436116576,38.02076609921642,1.4610113924136385,63.414399372413754,21529.77774851024,12.764922808855772,0.7270518387667835,22,97.1309194047857,37.40173840980027
West Ludhiana,30.965653237979858,75.87460825189483,Robbery,35,0.06012992664007471,95.54900027811527,74.68961488921195,31.445541200228035,26.381806021090597,1.6126148935873061,35.002651740796864,17213.502270169556,21.660623028874397,4.378093332052231,4,97.8794941293805,40
West Ludhiana,30.957836069725452,75.7645107461838,Theft,21,0.01489940850296989,27.495727110654116,143.25745957903564,50.17207756405696,21.38222990790382,1.8478979030624032,27.375544705428183,10447.352938354015,29.30277878884226,5.424867174588144,6,95.54369683938678,40
South Ludhiana,30.996071585360916,75.94412454115226,Theft,9,0.0762179224472493,84.73443292081356,82.27514906320721,54.5440987823531,29.336303923046216,1.7249022865435109,33.150832508690655,6383.553394116461,28.036387767642736,2.1102673769928515,11,98.61812108612189,40
West Ludhiana,30.898501229984685,75.878474410320635,Domestic Violence,26,0.07694339506793768,90.75778912752867,120.92826752923429,24.53299280256033,28.9112182543613,0.8922780374996364,50.11740925721824,8844.32380553335,14.090374591760337,3.3320475881919265,29,84.59051425059998,38.0666512249235
North Ludhiana,30.982380036683754,75.96250136087183,Assault,18,0.024834861364215616,38.52963902056217,121.33754470851272,15.650041252374649,31.29098756122403,0.6609368959907442,24.298508306965232,13405.274688266218,16.019380697980523,3.3845598995685577,10,85.42035628187094,31.84409672638896
South Ludhiana,30.840627166302877,75.91937888248358,Domestic Violence,2,0.07948024136712775,68.5579282976687,129.83191390521824,12.472345891874284,7.474727083463222,1.6160347397672012,65.79332538414747,12131.342557258904,17.81432956457138,7.526850295253098,20,88.10814164817027,38.25540577229159
West Ludhiana,30.95834743096493,75.9965716924984,Fraud,32,0.02580032467842102,20.780193209648132,112.8831842681393,33.49977868143469,34.11217943066731,0.854172182851471,28.463310659863055,11382.17983301729,12.714791209436953,5.485245990566909,24,86.58388772249187,29.747343693829507
East Ludhiana,30.97911186418496,75.73736141745466,Assault,43,0.07294028618605808,49.49641138315201,51.91000758204609,56.07323539676145,38.54237770312466,0.7592072413535789,42.61699597351253,19144.779010675848,14.315448626875877,6.376948689576238,4,98.480904506062,32.941694338503595
South Ludhiana,30.90649840501137,75.73643574696034,Robbery,40,0.03117635233560577,75.79690460115671,98.9417698001489,38.86334378272295,17.063115277560428,1.7320386113133281,73.27449003234506,21159.9327204749,12.774772560223937,1.814458363223821,21,86.12165960519165,36.521564145108066
Central Ludhiana,30.85002619996667,75.70782607744914,Assault,9,0.06336287478450686,91.61226950585842,88.48649321589619,28.548989889677614,38.403866295702755,0.8699203948490322,65.31443238724023,15896.070823073387,28.705721558071673,6.776645334903151,21,90.71046083382501,40
South Ludhiana,30.825865399139,75.98287120354362,Theft,9,0.02147588921012357,71.79036574438214,105.99132457282394,34.84571157256141,17.47443002415821,1.8814597226446494,24.60605093743652,7004.1041960939765,17.00898588169366,3.2284617936238647,5,95.99258436825409,36.367569264576694
North Ludhiana,30.96609442490153,75.92576166801155,Assault,26,0.026952740622218703,67.61759536340833,114.68520935159177,21.064038274344057,24.85964020132087,1.385693587595597,58.535573184490204,22025.926541537046,22.997453408315778,0.7548793242312968,13,89.20647469219817,40
West Ludhiana,30.861435569683092,75.84126828270965,Assault,44,0.03710746331606061,40.06541730836034,66.0758443409577,34.80478440411389,35.07737624691799,1.927701922133565,59.763664212077856,19443.3678034693,11.840442921966314,8.934943974018097,19,91.82883668941729,30.67996212790282
East Ludhiana,30.956625140225515,75.96575084836222,Theft,1,0.06911377568496392,50.64207701012492,88.03121983073652,33.175573092885315,14.636525833047926,1.5360438706120476,23.422560645267367,15480.380109511316,15.31995895318687,9.555422922130674,22,83.17264517982639,31.563284865350127
Central Ludhiana,30.99917014762759,75.98058730319607,Domestic Violence,3,0.08763633457943798,99.73757794126868,123.39313596021384,52.96227034647018,28.87253944762051,0.690541828982532,33.29707445111126,8509.389557875693,25.628641536459327,4.998431869316846,25,89.32820569077568,40
North Ludhiana,30.803920420166104,75.99361284484621,Domestic Violence,33,0.08015222575282678,23.375872131437063,111.86669901944697,23.302749185822904,5.475713436026126,1.9551078502554446,58.334253169596195,8589.078146032989,26.824646024033427,0.2179208490997553,10,99.88882665439418,31.334660846800524
West Ludhiana,30.944811438396574,75.70319293290378,Fraud,8,0.02098863423801959,80.79270927235484,127.75351803284138,15.041373753920197,21.984373873565346,0.6222488675266504,44.27001370117068,13664.691462181509,20.29845431447029,9.293048549443483,22,85.94143827515022,40
South Ludhiana,30.805501663219186,75.90258258250542,Robbery,33,0.06205445515224711,26.65834229439497,135.0327119231224,45.10101509746164,17.309707776876166,1.0159875951940194,66.0881377896294,22294.432413764298,20.824252129532397,7.688233780208975,23,93.40181289612315,39.9985572343265
South Ludhiana,30.864721489604563,75.75197887851391,Domestic Violence,11,0.0815941649535671,50.51746714860201,63.914625463075936,50.982281777542084,32.1940890152473,1.7355074106017128,58.27359160408378,18614.582563750446,22.680479297414422,0.1120426319539547,19,91.19528762617624,35.86990360319704
East Ludhiana,30.840705560147764,75.71912641667295,Robbery,39,0.09849969632923604,44.16408568620682,127.92402931954712,57.559429763350636,31.906952190911397,0.6453088214620948,74.08454794436693,21410.78521963209,12.734289872460067,1.2580510252155364,16,96.205635146115,39.86442453928153
South Ludhiana,30.930217241402715,75.97703484944068,Assault,39,0.08185674868989737,87.74100322276354,69.6576178772375,27.249082529451698,14.065240726340562,1.4671294284053147,27.282589580863714,18157.803690992296,12.59730953257531,9.665288396645337,6,88.04786088374411,40
North Ludhiana,30.98962372187525,75.74099200339988,Assault,13,0.03208718965528533,46.417740266770124,101.79200833663344,15.326363339554518,32.263995801331475,1.6010774445021525,33.071593712083995,7290.069051086903,17.457569404505193,1.0543269710615277,23,79.51724931770892,29.513730401704162
East Ludhiana,30.857328052725645,75.84887083603535,Robbery,14,0.0797324278135784,34.83398241922259,89.73611614201218,12.095035335514694,39.18351938948035,1.4691836879355833,47.819544561207294,13445.865074172616,12.418459989130497,6.148604229092598,13,89.15331989066613,29.496587262237394
East Ludhiana,30.86001084279269,75.79628393265885,Theft,17,0.07682774944696576,67.55494816228747,128.47105816472322,12.648681157734245,14.420116976834834,0.6140743466094136,48.938659937120974,17378.957932814956,24.602647507563233,6.410801159217954,21,99.81315252018706,40
West Ludhiana,30.977507934346797,75.94020095327869,Theft,1,0.05720846585929395,78.71473582461476,118.26942670159042,22.554232531692833,15.683157936437055,1.6610287516377866,79.10863702651113,13968.392289243639,23.451733137480915,8.027439473662525,13,99.84337507610867,40
East Ludhiana,30.8800502166152,75.93784773633816,Robbery,37,0.013664640109054745,28.259939067065716,102.62711511459202,38.25620329240337,38.22021938394755,1.0622182161314413,25.812241309322417,11917.742150835693,25.30142261646688,4.264164874330163,16,90.91709388222861,34.941213197085595
Central Ludhiana,30.919153434364127,75.7658941682661,Domestic Violence,16,0.019835041579790415,92.01527705416083,70.81835656426847,55.15473258215934,9.168832205468789,1.099502146244049,78.04383360315114,6795.17718963325,19.69234775286168,9.855837526265532,30,97.00639312169676,40
West Ludhiana,30.864507090253756,75.88785143664572,Assault,32,0.09968081023311243,23.72592495754361,142.326968931593,43.772023499477655,29.868480392033234,1.5885962514439598,60.900828186422586,24896.129351109266,22.79903471004218,2.3059134441427886,6,94.75805770010872,39.094381488411514
East Ludhiana,30.828365594381467,75.76093072043732,Fraud,31,0.06256880670087413,72.52146301791072,72.1000729361549,23.61303119920194,39.91743251332082,0.7970648900372908,21.19952395092696,7541.378512978554,14.131378130987287,9.308901652693748,17,96.12177493706098,33.439027497543336
West Ludhiana,30.80082428213209,75.82805474104826,Assault,8,0.028799296207726005,39.14177058264613,63.31240755971521,27.35300071304664,23.015830790391192,0.8567548361606896,56.72133726067841,7127.586374990642,23.58851158991456,1.1022359202615917,1,100,27.35436472139045
North Ludhiana,30.856903765164315,75.82858750829473,Robbery,1,0.06299436043016612,21.11715553328395,86.45147222559899,40.87399436626583,26.299542527412996,1.315897784079425,30.000300467945635,19289.455241523683,14.39986390992999,3.9442890975624323,21,97.25648287358511,24.65037412621052
Central Ludhiana,30.98147890670225,75.75249615327921,Fraud,31,0.01911666136933491,93.78552302718163,148.37831077165902,20.278305935207754,19.761745788855478,1.794468036154285,38.11798684298992,5008.171992376447,26.803904063999653,6.248000240884721,10,95.66704332372016,40
South Ludhiana,30.924643362499772,75.80437800420914,Domestic Violence,16,0.06136287241009996,50.19012549892068,62.32476595323533,47.35768337501213,20.054149497300386,0.9473871872760355,45.842481716535985,11596.170119009912,17.976730801165104,7.577534546144307,15,97.814757064955,28.59199018404517
West Ludhiana,30.96097715785727,75.92975156540051,Assault,4,0.02568040631944314,39.37739674001932,56.07817254494876,42.24124290281907,15.027814959175885,0.5729758263332769,29.701379742473364,16468.52007135749,23.913097740150988,7.779755673836917,21,82.12828173783257,31.277508358421453
East Ludhiana,30.91099487980828,75.90224052318372,Domestic Violence,3,0.09712084505241365,31.606665961444378,118.28707689419389,10.728649168740958,11.123256393475458,0.5931329228915274,28.45493124332279,13015.73805976659,20.682236808352172,7.403013575822115,9,93.83634701598812,32.22568158408199
West Ludhiana,30.9191230930388,75.94338638675399,Theft,15,0.06375809149350971,65.7989725843072,75.93629471957684,49.13053509313613,16.980392510304227,0.5045602086465806,42.036738246679306,17638.587085530162,23.124737702310085,5.59887247858569,23,88.12294942167755,31.69453264992748
West Ludhiana,30.89053479526192,75.86082156763878,Domestic Violence,42,0.04002786087337882,37.414881996810436,134.98727327678353,10.874950154684484,32.86650990601629,1.8477427250472829,24.88320915494114,21494.417460635304,22.786988522857428,5.521714361384511,4,93.73230126186803,36.551347923229144
North Ludhiana,30.820110626798122,75.95086944543291,Assault,50,0.023623642367310824,56.999135836958885,117.7256845869124,22.300558213610202,25.912081053247675,1.94319007685408,58.95784023683518,17104.861116968095,22.095078523270786,6.123475118074566,23,81.47610086835257,40
East Ludhiana,30.894962758664043,75.90887921380344,Fraud,29,0.0634306631749496,88.50363610312343,64.84501648228616,32.97415890498087,27.0646271656733,0.8060754694743082,61.00322817917913,7432.332723401487,28.650300069712102,6.178344166837633,30,82.24008597144764,40
East Ludhiana,30.982148930756374,75.7266081607202,Fraud,12,0.036738203119020915,39.64148571714759,147.85884958691895,17.56258862093091,21.79521154728718,1.6451327827526256,20.3686122270301,7272.644150070846,12.335155541077256,6.8123409687541425,22,93.89826053051448,27.3740361123694
East Ludhiana,30.816637361235916,75.76801267424598,Robbery,39,0.05574125756742433,78.09139559045434,104.0540512651205,26.646808898076415,7.488033084664494,0.7592792925424874,44.52373805921525,9941.210364922881,14.686443996615708,1.0155015252530575,26,86.83503526643786,35.86036183033635
East Ludhiana,30.94794417428784,75.94343717221636,Domestic Violence,26,0.06354848681250587,32.36309623345733,89.41394430585206,46.18362088454887,37.81364940223284,1.94394530414138,69.9900924321264,10254.089026711881,16.30714802071452,5.207926623988897,18,95.47933201418898,29.433864761536558
North Ludhiana,30.886655624536797,75.70536883026362,Fraud,50,0.09285601256415249,83.08688232675195,55.57195509318262,58.53287503356114,38.71387838968076,0.9676995687186718,52.86706356331706,20532.648623920977,10.272039254195988,6.892933852504939,7,98.49540535887249,34.532994706556316
Central Ludhiana,30.946763282036407,75.73064395838882,Fraud,38,0.04633429302601144,39.49047591537237,121.03517998475581,22.38351952051744,22.11032408871688,1.4872682761633769,57.11309107020497,15563.336214981973,20.83819543942809,3.307888498529792,14,95.10864959619931,34.92884344025874
East Ludhiana,30.846901856223123,75.81736370513681,Assault,46,0.012392212201375515,63.013850785791874,117.11774743162096,11.162919541820884,16.68524981709197,1.3620646162889898,42.23872364498675,6747.921612113714,13.998880605213344,0.16600256320089102,11,100,32.17509756473694
North Ludhiana,30.957919099228455,75.89890070091933,Theft,1,0.057104485898744325,30.079430136829615,77.45364522561431,38.4840953652747,13.140963834011927,1.2477929174201563,45.958628742955625,9411.544553004205,15.764850634150207,2.1831398154608905,23,88.76285039526789,25.060260654855767
North Ludhiana,30.871780979726463,75.90380232348107,Fraud,4,0.036030218270607296,34.38802255317569,144.98136991169304,57.307264956180006,21.82973703253083,1.9515530997887254,64.60941281169653,7096.052225679159,18.822416509501636,1.1677180137485266,22,87.88644483980399,38.171836825680536
North Ludhiana,30.909097322262824,75.9639397703344,Fraud,12,0.02589443913893774,84.38238138332963,138.52488992270082,42.78012932278216,5.968108488013968,1.4580358667299151,51.92040089983493,16030.987352132797,26.456905347295105,9.201014337595552,27,93.33749071634915,40
East Ludhiana,30.952337403642012,75.87905217204244,Theft,10,0.040198852557223295,99.07710393890738,70.03133492544293,33.80686940159649,7.11281375028193,0.7918252537492663,66.49185925256461,10536.215091124177,11.145415003411472,0.17848260002210736,24,91.7130930782886,30.64050314286114
North Ludhiana,30.948992777476086,75.77680182070472,Fraud,32,0.03680012329714373,59.43147540092468,57.92191184591502,44.457796486094594,35.86992109194398,0.8718984080478549,79.71113934647292,8595.040664076805,25.55168094113469,9.400448640808463,18,93.74520437373724,36.22924038842332
Central Ludhiana,30.973086836375295,75.76785134084058,Domestic Violence,14,0.08939317335374654,31.673818975687027,50.34968887921423,11.996209425851703,18.87983031803742,0.5842491064686328,24.301481675356627,8296.95949330926,13.976813200861216,3.529650163836777,6,91.4935767086986,17.445387061014724
Central Ludhiana,30.907441937364638,75.94456665462349,Theft,40,0.038170368224382405,64.62127439677715,120.80501711461693,26.15929420804605,18.509978288784623,1.8725708082783967,38.48724911455065,14005.437437444925,27.578495074994862,8.030966510996222,27,78.64159767998805,40
East Ludhiana,30.999233359936625,75.77686394716147,Robbery,27,0.055842239216435705,47.79661450535059,98.26838485896587,50.80292461439967,14.504013723926619,1.1775703664170578,56.67749487794936,19402.265870012343,18.898937231861055,3.8768155709840357,10,83.7839699702135,37.90583442893238
Central Ludhiana,30.9727061804384,75.80250048493035,Theft,23,0.0954148570005782,57.596792336553335,142.40582443308085,32.795312060043216,7.801609142916277,0.9687258705962449,21.93277566228062,15335.588552989066,27.258632103912532,0.6635680259205401,25,88.60497696005861,39.63522353777348
South Ludhiana,30.852412042208016,75.88079920632299,Fraud,32,0.018720356123521926,50.030954238027334,134.8953229142353,58.312610387802124,39.615862695500255,1.214947918546386,39.90427113138139,15449.539185501635,27.130289659835398,2.013271728064865,11,97.18900809584417,40
Central Ludhiana,30.94681394812651,75.88694452596829,Fraud,42,0.042837199114728726,52.58222388103604,134.5987489912659,23.84983556345105,11.635417599463835,1.0563388488953933,25.134293870069087,8793.536140583456,13.950196355581284,6.8159227492287755,1,99.76124604702632,33.204671518052386
East Ludhiana,30.94618227495812,75.76563155590557,Assault,2,0.06401406358461828,78.2385571859777,115.62181562185287,11.106373418588191,39.75073639769107,1.4405959331197664,49.96972585096955,18099.857196211815,13.576432019472122,9.21664075460285,10,89.55783284765769,38.68977279836019
East Ludhiana,30.949333795998246,75.99640127974563,Assault,46,0.03326181663665921,66.08126990497112,133.0950019415468,13.851916373241693,39.80765941319987,0.8062897860072553,50.052336058579385,19097.941634245217,13.225440373644233,8.256013272330165,19,88.80594665809377,40
South Ludhiana,30.88876613723114,75.78706107921899,Domestic Violence,19,0.06657521541230381,26.847117338329554,70.77502456959337,12.009713265579194,11.317371196346357,1.3248148179845884,41.18503135628998,18294.906672090292,27.12941924110055,4.071905966848135,26,77.42715906290971,29.843839672699282
West Ludhiana,30.95251980116591,75.84077886156739,Assault,15,0.07783292810432613,62.60284889489412,109.09262630157173,24.302671770565212,8.476815239991993,1.4780380192678422,51.651695552282035,7836.010297760367,11.433793855831027,3.5432262904942036,8,93.76548767332174,30.498631864553037
North Ludhiana,30.89979970538989,75.8443232027581,Robbery,5,0.052433147556148474,82.78901260346174,149.4652756024152,17.30666269082576,22.553043087245896,1.5930502763949335,68.70109654031694,16249.305624514818,19.762677033431828,5.338673910591751,5,96.71496148154584,40
East Ludhiana,30.873778836801648,75.76624834865798,Theft,23,0.0819174488191493,47.144137583673,67.25739354733378,51.14118390716612,26.522709099808708,0.6589369096327573,30.191669696941972,23395.00481262803,23.13438067212701,0.26015989016741514,14,88.66181167639316,28.503440276933325
Central Ludhiana,30.874874637741595,75.97253234398086,Robbery,16,0.039985995802562686,56.761169489473104,90.14967803377658,54.23977761762217,14.3360349687282,1.3009662628173828,47.45306607335806,21976.636475883424,13.885226910933852,5.613938104361296,17,91.561425759936,34.34953197040055
East Ludhiana,30.947519600205123,75.80216688630172,Robbery,48,0.05623788922792301,90.81298794597387,141.48443269077688,39.823971004225314,6.1441052868030965,1.1424481025896966,63.03529599215835,24845.025553368032,12.109154774807394,8.664499174337834,7,93.66593555803148,40
South Ludhiana,30.867282207030804,75.8521544630872,Robbery,28,0.015787110219243915,29.920615684241056,76.29066070076078,13.822235704865307,32.34675592393614,1.7309082138817757,61.96938849054277,23280.26855830103,14.182129902765155,6.940487413667142,21,85.01942334299736,31.131934458276273
South Ludhiana,30.97114079245366,75.80273540068883,Domestic Violence,4,0.08481288877781482,87.70834496244788,71.90725810360163,29.715062947943807,19.16690823272802,0.5145604680292308,37.37407801672816,23892.47919432819,10.74336251243949,3.8010499393567443,13,100,37.84302570788306
East Ludhiana,30.885299910325557,75.84050974485,Fraud,43,0.0623663229495287,97.07131354138255,103.31632986199111,22.534830416552722,6.5575967892073095,1.4041062005562708,48.97657997440547,19707.399737089872,25.25453072041273,3.0402014893479645,14,91.27556682969065,40
West Ludhiana,30.930866487231107,75.93345799129456,Domestic Violence,10,0.03139736887300387,50.383000802248716,130.75321218930185,33.15586161566898,26.902861434500664,1.3979812746401876,48.67295973934233,23718.853555619717,29.488936448469758,5.81987110665068,3,100,40
South Ludhiana,30.84533222457394,75.80552020252217,Assault,25,0.01867029080633074,82.5079139880836,144.14559807628393,27.073425150010735,35.34630017122254,1.4123196372529492,79.20505178160965,8903.86528801173,21.367638702504337,5.305477576330304,13,82.84313237918765,40
Central Ludhiana,30.83495213603601,75.73513589985669,Assault,46,0.09209290259983391,60.68481374531984,72.95747604221106,55.20117808133364,19.152007735101506,1.5583846879890189,64.41202325280756,8462.508632801473,19.907521484419703,6.351777862291783,18,90.1776878779796,36.35044811758864
North Ludhiana,30.91550297033973,75.9706683266908,Theft,13,0.07946723422501237,31.99464814737439,79.8287877580151,11.339337858371437,10.461178411496803,0.8396844983799383,26.264224625192583,5404.3019050732255,27.02622610144317,1.0456115566194057,2,94.02880049741681,30.582531559858484
West Ludhiana,30.859206802444533,75.77926829587669,Fraud,25,0.02861399619607255,58.951961770653725,95.26833440177143,57.585001098923385,22.611976731568575,1.7831328965257853,55.46298177912831,13462.428310886025,29.79655725415796,2.2164691728539765,29,89.82377640429746,40
South Ludhiana,30.927207399951293,75.78506080375519,Theft,38,0.0746232558763586,89.47058303281665,82.38984597846866,50.5230222735554,37.71206416422501,0.514342657639645,43.01332479342818,8950.274949893355,25.21281918976456,5.9334412519820035,6,94.92118250541519,40
North Ludhiana,30.85208228947595,75.93732840248849,Robbery,27,0.08010967885609717,74.27534760907292,74.61171392351389,38.70337548665702,19.244181592948735,0.8512630652403459,35.61819746159017,5352.114695124328,21.169453198090196,8.50758609129116,22,98.81432942071416,37.132687776644
Central Ludhiana,30.90620510391891,75.7490020618774,Assault,3,0.04141199587145821,51.21888479217887,68.10354832559824,36.77513427333906,5.1480279106181115,1.7580736603122205,76.67776954825968,14161.340589635074,15.908784959465265,9.101856120396405,16,93.68959393926409,33.658075747892255
West Ludhiana,30.963917701132594,75.86542498241178,Assault,5,0.03150657541118562,88.21920655667782,54.21288902871311,29.71941296942532,33.7221361103002,0.5803885202622041,35.952517171390355,20333.786751143634,21.609812169335783,9.920920140575618,4,100,40
East Ludhiana,30.98601002092473,75.74165978019592,Domestic Violence,46,0.09459987460169941,51.836832258850336,64.88997943233699,34.936661357060075,31.5927606576588,1.7421280646231025,34.287914019078016,17293.722769245505,16.631464334204793,3.1072356877848506,27,80.27368759399467,28.98886421242624
West Ludhiana,30.931777674751356,75.99799397476018,Theft,6,0.09146660526515916,30.835193749517202,110.4173761792481,56.51775996899232,21.429160620318726,1.9294317146996036,77.13020682800561,7590.261762961745,12.267185538075864,9.31324562523514,22,85.63198484523917,31.499433665575893
West Ludhiana,30.99325721212663,75.92769425115549,Theft,3,0.08883355615427718,60.65202100202441,60.805318341590464,33.99853110546246,18.64399149781093,1.4117172895930707,28.08210804592818,9393.418044783175,27.159317624755204,9.52737795887515,19,95.73759643004452,36.08656415174482
East Ludhiana,30.862624064227568,75.87915709384251,Theft,37,0.054278124892152856,50.399037171155214,135.1194068789482,25.66485813818872,38.128037246642634,0.5606437581591308,37.56088496185839,14963.771696202457,27.216185997240245,6.802439840976149,10,100,40
South Ludhiana,30.999042186001315,75.72839326560498,Assault,47,0.015573244115803391,22.774808648973703,119.65809036046267,56.00350111722946,5.634582522325218,1.421072895405814,55.80873328726739,12970.672342926264,12.765673375688493,1.5579872857779264,20,85.75635101628961,27.541796990140345
South Ludhiana,30.97512681335211,75.77463217568584,Robbery,18,0.02325532165588811,25.775934774428606,116.1611586343497,37.82653132453561,31.959380984771997,1.913522519520484,78.23354352265596,15620.479686185718,22.289559026248753,0.28899500146508217,17,88.02116833033288,32.13887755773278
Central Ludhiana,30.949297327082604,75.73420332805254,Theft,24,0.03103926859330386,95.41365703567863,77.13344860821962,15.804531183093786,26.381388780428097,1.1566077860770747,49.77106141857803,7681.72909040004,12.435736511833966,6.044600009918213,22,92.37308399485548,34.98698821072892
West Ludhiana,30.92772098509595,75.74948831514921,Robbery,35,0.039705462933052334,45.37606328725815,113.65235957782716,22.31720382347703,21.125034919241443,0.7130367759382352,51.6271625040099,22238.725190982223,26.541122100315988,0.09876973228529096,17,82.50446175666836,40
South Ludhiana,30.94810373825021,75.74203514752445,Theft,28,0.07489485967205838,44.79691494256258,127.4397668428719,56.66906710481271,6.078024669550359,1.101309910416603,67.43328905198723,8337.560654617846,13.38894878514111,4.433657084591687,22,88.6826356253079,38.23913855633545
